sku,price,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
72212-6357,319.9,Strickcape,Feinstrick,,,,"offene Seiten, keine Armlöcher",gerippte Abschlüsse,offene Front mit breitem Rippsaum,rechteckig gestricktes Cape,weit und lässig,,,,,,,,,,,,80,92,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,strickcape-w161-chde-107
72213-6307,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-108
72213-6312,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-109
72213-6321,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-110
72213-6325,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-111
72213-6331,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-112
72213-6357,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-113
72213-6359,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-114
72213-6373,279.9,Tuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,tuch-fransen-w161-chde-115
72216-6307,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-116
72216-6321,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-117
72216-6325,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-118
72216-6330,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-119
72216-6332,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-120
72216-6359,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-121
72216-6373,439.9,Poncho aus Kaschmir,Feinstrick,,,U-Boot-Ausschnitt,fixierte Seiten mit Armlöchern,"breite, gerippte Bündchen",,rechteckig gestrickter Poncho,weit und lässig,,,,,,,,,,,,86,66,Handwäsche,Größe One Size ,100% Kaschmir,poncho-kaschmir-w161-chde-122
72221-6332,259.9,Schal mit Farbverlauf,feines Lochmuster,,,,,"breite, gerippte Bündchen",,gerade gestrickter Schal,,,,,,Dip-Dye Farbverlauf,,,,,,,55,210,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,schal-farbverlauf-w161-chde-123
72222-6325,349.9,Poncho mit Lederdetails,Feinstrick,,,V-Ausschnitt vorne und hinten,fixierte Seiten mit Armlöcher,gerippte Abschlüsse,,rechteckig gestrickter Poncho,weit und lässig,,Leder-Detail auf der Schulter,,,,,Teilungsnaht – Front und Rücken,,,,,104,74,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,poncho-lederdetails-w161-chde-124
72222-6332,349.9,Poncho mit Lederdetails,Feinstrick,,,V-Ausschnitt vorne und hinten,fixierte Seiten mit Armlöcher,gerippte Abschlüsse,,rechteckig gestrickter Poncho,weit und lässig,,Leder-Detail auf der Schulter,,,,,Teilungsnaht – Front und Rücken,,,,,104,74,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,poncho-lederdetails-w161-chde-125
72222-6359,349.9,Poncho mit Lederdetails,Feinstrick,,,V-Ausschnitt vorne und hinten,fixierte Seiten mit Armlöcher,gerippte Abschlüsse,,rechteckig gestrickter Poncho,weit und lässig,,Leder-Detail auf der Schulter,,,,,Teilungsnaht – Front und Rücken,,,,,104,74,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,poncho-lederdetails-w161-chde-126
72226-6630,349.9,Rippstrick-Cape,Rippenstrick mit Richtungswechseln,,,,fixierte Seiten mit Armlöchern,,offene Front,rechteckig gestricktes Cape,weit und lässig,,,,,,,,,,,,110,84,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,rippstrick-cape-w161-chde-127
72234-6337,439.9,Poncho mit Knopfleiste,Rippstruktur,,,angestrickter Kragen,"offene Seiten, keine Armlöcher",,geknöpfte Front mit drei Knöpfen,spitz gestrickter Poncho,asymmetrischer Fall,,,,,,,mehrlagig,,,,,150,84,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,poncho-knopfleiste-w161-chde-128
72234-6359,439.9,Poncho mit Knopfleiste,Rippstruktur,,,angestrickter Kragen,"offene Seiten, keine Armlöcher",,geknöpfte Front mit drei Knöpfen,spitz gestrickter Poncho,asymmetrischer Fall,,,,,,,mehrlagig,,,,,150,84,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,poncho-knopfleiste-w161-chde-129
72235-6332,199.95,Schal mit Herzmuster,,gewebter Modal-Kaschmir-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Print mit Herzmotiv,,,,,,,110,200,Handwäsche,Größe One Size ,90% Modal / 10% Kaschmir,schal-herzmuster-w161-chde-130
72251-6359,249.9,Schal mit Farbverlauf,,gewebter Seiden-Pashmina-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Dip-Dye Farbverlauf,,,,,,,140,200,Handwäsche,Größe One Size ,80% Seide / 20% Pashmina,schal-farbverlauf-w161-chde-131
72251-6374,249.9,Schal mit Farbverlauf,,gewebter Seiden-Pashmina-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Dip-Dye Farbverlauf,,,,,,,140,200,Handwäsche,Größe One Size ,80% Seide / 20% Pashmina,schal-farbverlauf-w161-chde-132
72256-6331,279.9,Kaschmirschal mit Herzmuster,"leichter Grobstrick, bedruckt",,,,,gerippte Abschlüsse,,gerade gestrickter Schal,,,,,,Print mit Herzmotiv,,,,,,,80,200,Handwäsche,Größe One Size ,100% Kaschmir,kaschmirschal-herzmuster-w161-chde-133
72256-6337,279.9,Kaschmirschal mit Herzmuster,"leichter Grobstrick, bedruckt",,,,,gerippte Abschlüsse,,gerade gestrickter Schal,,,,,,Print mit Herzmotiv,,,,,,,80,200,Handwäsche,Größe One Size ,100% Kaschmir,kaschmirschal-herzmuster-w161-chde-134
72257-6318,279.9,Kaschmirtuch mit Print,Feinstrick,,,,,,,dreieckig gestricktes Tuch,,,,,,ornamental bedruckte Kante,,,,,,,200,135,Handwäsche,Größe One Size ,100% Kaschmir,kaschmirtuch-print-w161-chde-135
72257-6331,279.9,Kaschmirtuch mit Print,Feinstrick,,,,,,,dreieckig gestricktes Tuch,,,,,,ornamental bedruckte Kante,,,,,,,200,135,Handwäsche,Größe One Size ,100% Kaschmir,kaschmirtuch-print-w161-chde-136
72257-6373,279.9,Kaschmirtuch mit Print,Feinstrick,,,,,,,dreieckig gestricktes Tuch,,,,,,ornamental bedruckte Kante,,,,,,,200,135,Handwäsche,Größe One Size ,100% Kaschmir,kaschmirtuch-print-w161-chde-137
72267-6313,139.9,Schal mit Farbverlauf,,gewebter Modal-Kaschmir-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Farbeffekt,,,,,,,110,200,Handwäsche,Größe One Size ,90% Modal / 10% Kaschmir,schal-farbverlauf-w161-chde-138
72267-6332,139.9,Schal mit Farbverlauf,,gewebter Modal-Kaschmir-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Farbeffekt,,,,,,,110,200,Handwäsche,Größe One Size ,90% Modal / 10% Kaschmir,schal-farbverlauf-w161-chde-139
72268-6332,199.95,Schal mit Strass,,gewebter Modal-Kaschmir-Mix,,,,feine Fransenkante,,"gerader, gewebter Schal",,,,,,Farbeffekt,,Strass-Detail,,,,,110,200,Handwäsche,Größe One Size ,90% Modal / 10% Kaschmir,schal-strass-w161-chde-140
72501-6305,139.9,Baby Kaschmir-Hose,Feinstrick,,,,,Rollsäume,, gerade gestrickte Baby-Leggings,körpernahe Passform,,,,,,,praktischer Gummizug am Bund ,,,,,21,30.5,Handwäsche,Größe One Size ,100% Kaschmir,baby-kaschmir-hose-w161-chde-141
72503-6305,199.95,Baby Kaschmir-Hoodie,Feinstrick,,,Kapuze,lange Raglanärmel mit Rollsaum,Rollsäume,Reißverschluss,"gerader, gestrickter Baby-Hoodie",körpernahe Passform,Kängurutasche vorne,,,,,,für 1 bis 6 Monate,,,,,25,26.5,Handwäsche,Größe One Size ,100% Kaschmir,baby-kaschmir-hoodie-w161-chde-142
72504-6305,89.9,Baby Kaschmir-Schuhe,Feinstrick,,,,,Rollsäume,Bändchenverschluß,gestrickte Baby-Schuhe,,,,,,,,für 1 bis 6 Monate,,,,,9,9,Handwäsche,Größe One Size ,100% Kaschmir,baby-kaschmir-schuhe-w161-chde-143
72506-6305,349.9,Babydecke aus Kaschmir,Grobstrick,,,,,"breite, gerippte Bündchen",,gestrickte Baby-Decke,,,,,,,,Zopfmuster in der Mitte,,,,,80,80,Handwäsche,Größe One Size ,100% Kaschmir,babydecke-kaschmir-w161-chde-144
72507-6305,249.9,Babyschlafsack aus Kaschmir,Feinstrick,,,Kapuze,,Rollsäume,Reißverschluss,gestrickter Baby-Schlafsack,lässige Passform,Kängurutasche vorne,,,,,,für 1 bis 6 Monate,,,,,27,60,Handwäsche,Größe One Size ,100% Kaschmir,babyschlafsack-kaschmir-w161-chde-145
72682-6309,179.9,Dreieckstuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Merino Wolle,dreieckstuch-fransen-w161-chde-146
72682-6333,179.9,Dreieckstuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Merino Wolle,dreieckstuch-fransen-w161-chde-147
72682-6357,179.9,Dreieckstuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Merino Wolle,dreieckstuch-fransen-w161-chde-148
72682-6364,179.9,Dreieckstuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Merino Wolle,dreieckstuch-fransen-w161-chde-149
72682-6367,179.9,Dreieckstuch mit Fransen,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Merino Wolle,dreieckstuch-fransen-w161-chde-150
72691-6305,269.9,Dreieckstuch aus Kaschmir,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Kaschmir,dreieckstuch-kaschmir-w161-chde-151
72691-6307,269.9,Dreieckstuch aus Kaschmir,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Kaschmir,dreieckstuch-kaschmir-w161-chde-152
72691-6325,269.9,Dreieckstuch aus Kaschmir,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Kaschmir,dreieckstuch-kaschmir-w161-chde-153
72691-6359,269.9,Dreieckstuch aus Kaschmir,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Kaschmir,dreieckstuch-kaschmir-w161-chde-154
72691-6376,269.9,Dreieckstuch aus Kaschmir,Feinstrick,,,,,Fransensaum,,dreieckig gestricktes Tuch,,,,,,,,,,,,,185,130,Handwäsche,Größe One Size ,100% Kaschmir,dreieckstuch-kaschmir-w161-chde-155
72770-6307,459.9,Zweifarbiges Cape,gedoppelter Feinstrick,,,,"offene Seiten, keine Armlöcher",,offene Front,rechteckig gestricktes Cape,weit und lässig,,,,,,,zweifarbig,,,,,120,140,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,zweifarbiges-cape-w161-chde-156
72770-6359,459.9,Zweifarbiges Cape,gedoppelter Feinstrick,,,,"offene Seiten, keine Armlöcher",,offene Front,rechteckig gestricktes Cape,weit und lässig,,,,,,,zweifarbig,,,,,120,140,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,zweifarbiges-cape-w161-chde-157
72872-6307,139.9,Lässige Kaschmir-Mütze,Feinstrick,,,,,"breiter, elastischer Bund",,gestrickte Mütze,lässig,,,,,,,,,,,,23,29,Handwäsche,Größe One Size ,100% Kaschmir,laessige-kaschmir-muetze-w161-chde-158
72872-6321,139.9,Lässige Kaschmir-Mütze,Feinstrick,,,,,"breiter, elastischer Bund",,gestrickte Mütze,lässig,,,,,,,,,,,,23,29,Handwäsche,Größe One Size ,100% Kaschmir,laessige-kaschmir-muetze-w161-chde-159
72872-6325,139.9,Lässige Kaschmir-Mütze,Feinstrick,,,,,"breiter, elastischer Bund",,gestrickte Mütze,lässig,,,,,,,,,,,,23,29,Handwäsche,Größe One Size ,100% Kaschmir,laessige-kaschmir-muetze-w161-chde-160
72872-6331,139.9,Lässige Kaschmir-Mütze,Feinstrick,,,,,"breiter, elastischer Bund",,gestrickte Mütze,lässig,,,,,,,,,,,,23,29,Handwäsche,Größe One Size ,100% Kaschmir,laessige-kaschmir-muetze-w161-chde-161
72872-6359,139.9,Lässige Kaschmir-Mütze,Feinstrick,,,,,"breiter, elastischer Bund",,gestrickte Mütze,lässig,,,,,,,,,,,,23,29,Handwäsche,Größe One Size ,100% Kaschmir,laessige-kaschmir-muetze-w161-chde-162
72902-6305,289.9,Schal mit Fransen,leichter Rippenstrick,,,,,Fransensaum,,gerade gestrickter Schal,,,,,,,,,,,,,80,200,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,schal-fransen-w161-chde-163
72902-6331,289.9,Schal mit Fransen,leichter Rippenstrick,,,,,Fransensaum,,gerade gestrickter Schal,,,,,,,,,,,,,80,200,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,schal-fransen-w161-chde-164
72902-6337,289.9,Schal mit Fransen,leichter Rippenstrick,,,,,Fransensaum,,gerade gestrickter Schal,,,,,,,,,,,,,80,200,Handwäsche,Größe One Size ,80% Wolle / 20% Kaschmir,schal-fransen-w161-chde-165
72903-6631,289.9,Schal aus Kaschmirtweed,leichter Feinstrick aus Tweedgarn,,,,,Rollsäume,,gerade gestrickter Schal,,,,,,,Tweedgarn,,,,,,75,200,Handwäsche,Größe One Size ,100% Kaschmir,schal-kaschmirtweed-w161-chde-166
81126-6305,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-167
81126-6318,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-168
81126-6325,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-169
81126-6330,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-170
81126-6337,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-171
81126-6373,379.9,Offener Cardigan aus Kaschmir,Feinstrick,,,angestrickter Kragen,"eingesetzte, lange Ärmel",,offene Front,in A-Linie gestrickter Cardigan,lässige Passform,,,,,,,Body in einem Stück gestrickt,,,,,60,56,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,offener-cardigan-kaschmir-w161-chde-172
81164-6305,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-173
81164-6307,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-174
81164-6311,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-175
81164-6318,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-176
81164-6325,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-177
81164-6331,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-178
81164-6354,399.9,Kaschmirpullover mit V-Ausschnitt,Feinstrick,,,tiefer V-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,Rippstrickbündchen,,gerade gestrickter Pullover,kastige Passform,,,hohe Seitenschlitze,,,,"strukturierte, überlappende Seitenteile",,,,,56,66,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,kaschmirpullover-v-ausschnitt-w161-chde-179
85166-6305,439.9,Gerippte Strickjacke aus Kaschmir,Rippstruktur,,,angestrickter Kragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,offene Front,oversized gestrickter Cardigan,"weite, lässige Passform",,,,überschnittene Schultern,,,Strukturmix,,,,,64,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,gerippte-strickjacke-kaschmir-w161-chde-180
85166-6371,439.9,Gerippte Strickjacke aus Kaschmir,Rippstruktur,,,angestrickter Kragen,lange Ärmel mit Rippstruktur,Rippstrickbündchen,offene Front,oversized gestrickter Cardigan,"weite, lässige Passform",,,,überschnittene Schultern,,,Strukturmix,,,,,64,68,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,gerippte-strickjacke-kaschmir-w161-chde-181
85167-6305,389.9,Gerippter Kaschmir-Pullover,Rippstruktur,,,U-Boot-Ausschnitt,lange Ärmel mit Rippstruktur,Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,Strukturmix,,,,,62,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,gerippter-kaschmir-pullover-w161-chde-182
85167-6371,389.9,Gerippter Kaschmir-Pullover,Rippstruktur,,,U-Boot-Ausschnitt,lange Ärmel mit Rippstruktur,Rippstrickbündchen,,gerade gestrickter Pullover,"weite, lässige Passform",,,,überschnittene Schultern,,,Strukturmix,,,,,62,62,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,gerippter-kaschmir-pullover-w161-chde-183
85177-6330,399.9,Pullover mit geripptem Saum,horizontaler Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,"breiter, strukturierter Saum",,gerader gestrickter Pullover,lässige Passform,,,,überschnittene Schultern,,,horizontal gestrickt,,,,,58,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-geripptem-saum-w161-chde-184
85177-6337,399.9,Pullover mit geripptem Saum,horizontaler Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,"breiter, strukturierter Saum",,gerader gestrickter Pullover,lässige Passform,,,,überschnittene Schultern,,,horizontal gestrickt,,,,,58,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-geripptem-saum-w161-chde-185
85177-6366,399.9,Pullover mit geripptem Saum,horizontaler Feinstrick,,,U-Boot-Ausschnitt mit Rippkante,lange Ärmel mit Rippbündchen,"breiter, strukturierter Saum",,gerader gestrickter Pullover,lässige Passform,,,,überschnittene Schultern,,,horizontal gestrickt,,,,,58,64,Handwäsche,unser Model ist 1.78m groß und trägt Größe 36/XS,100% Kaschmir,pullover-geripptem-saum-w161-chde-186
