sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
85302-6325,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-337
85302-6330,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-338
85302-6337,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-339
85302-6357,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-340
85302-6359,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-341
85302-6373,Pull à col roulé en cachemire,Maille fine agréable,,,Col roulé côtelé,Manches longues,Ourlets en maille côtelée,,Pull cintré,Coupe moulante,,,,,,,,,,,,45,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-roule-en-cachemire-w161-fr-342
85306-6305,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-343
85306-6307,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-344
85306-6325,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-345
85306-6331,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-346
85306-6337,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-347
85306-6366,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-348
85306-6370,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-349
85306-6371,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-350
85306-6373,Cardigan classique en cachemire,Maille fine,,,Col V à bord côtelé,Manches longues,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Coupe moulante,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-classique-en-cachemire-w161-fr-351
85392-6302,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-352
85392-6312,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-353
85392-6330,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-354
85392-6331,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-355
85392-6354,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-356
85392-6366,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-357
85392-6371,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-358
85392-6373,Pullover à col bateau,Maille fine,,,Col bateau avec bord roulé,Manches longues,Ourlets en maille côtelée,,Pullover tricoté soulignant la silhouette,Forme regulière,,,,,,,,,,,,45,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pullover-col-bateau-w161-fr-359
85404-6311,Pull chauve-souris en cachemire,Maille fine agréable,,,Col V à bord côtelé,Manches chauve-souris,Ourlets en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,,,,,Patte de boutonnage dans le dos,,,,,,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-chauve-souris-en-cachemire-w161-fr-360
85404-6366,Pull chauve-souris en cachemire,Maille fine agréable,,,Col V à bord côtelé,Manches chauve-souris,Ourlets en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,,,,,Patte de boutonnage dans le dos,,,,,,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-chauve-souris-en-cachemire-w161-fr-361
85404-6371,Pull chauve-souris en cachemire,Maille fine agréable,,,Col V à bord côtelé,Manches chauve-souris,Ourlets en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,,,,,Patte de boutonnage dans le dos,,,,,,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-chauve-souris-en-cachemire-w161-fr-362
85466-6302,Cardigan en grosse maille,Grosse maille côtelée,,,Col V plongeant côtelé,Manches longues raglan à structure côtelée,Ourlets en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,Forme regulière,Poches plaquées,,,,,,,,,,,48,70,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-grosse-maille-w161-fr-363
85500-6305,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-364
85500-6321,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-365
85500-6325,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-366
85500-6330,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-367
85500-6337,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-368
85500-6353,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-369
85500-6357,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-370
85500-6370,Gilet classique en cachemire,Maille fine,,,Col rond à bord côtelé,Manches longues,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan cintré,Forme regulière,,,,,,,,,,,,56,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-classique-en-cachemire-w161-fr-371
86499-6311,Pullover décontracté à forme trapèze,Maille fine agréable,,,Col bateau avec bord côtelé,Manches raglan à revers,Bords en maille côtelée,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,Ourlet fendu,,,,Style long,,,,,50,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-decontracte-forme-trapeze-w161-fr-372
86499-6325,Pullover décontracté à forme trapèze,Maille fine agréable,,,Col bateau avec bord côtelé,Manches raglan à revers,Bords en maille côtelée,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,Ourlet fendu,,,,Style long,,,,,50,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-decontracte-forme-trapeze-w161-fr-373
86499-6331,Pullover décontracté à forme trapèze,Maille fine agréable,,,Col bateau avec bord côtelé,Manches raglan à revers,Bords en maille côtelée,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,Ourlet fendu,,,,Style long,,,,,50,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-decontracte-forme-trapeze-w161-fr-374
86499-6366,Pullover décontracté à forme trapèze,Maille fine agréable,,,Col bateau avec bord côtelé,Manches raglan à revers,Bords en maille côtelée,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,Ourlet fendu,,,,Style long,,,,,50,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-decontracte-forme-trapeze-w161-fr-375
86499-6371,Pullover décontracté à forme trapèze,Maille fine agréable,,,Col bateau avec bord côtelé,Manches raglan à revers,Bords en maille côtelée,,Pullover tricoté forme trapèze,"Forme ample, décontractée",,,Ourlet fendu,,,,Style long,,,,,50,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-decontracte-forme-trapeze-w161-fr-376
86504-6331,Pull ample et court,Maille fine,,,Col rond à bord côtelé,Manches longues côtelées,Bords en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,Fentes hautes sur les côtés,Coutures épaules basses,,,Ourlet à effet cascade,,,,,66,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pull-ample-court-w161-fr-377
86504-6337,Pull ample et court,Maille fine,,,Col rond à bord côtelé,Manches longues côtelées,Bords en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,Fentes hautes sur les côtés,Coutures épaules basses,,,Ourlet à effet cascade,,,,,66,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pull-ample-court-w161-fr-378
86504-6359,Pull ample et court,Maille fine,,,Col rond à bord côtelé,Manches longues côtelées,Bords en maille côtelée,,Pullover tricoté oversize,"Forme ample, décontractée",,,Fentes hautes sur les côtés,Coutures épaules basses,,,Ourlet à effet cascade,,,,,66,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pull-ample-court-w161-fr-379
86505-6305,Gilet à fermeture boutonnée,Maille fine,,,Col V plongeant côtelé,Manches longues raglan,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,"Forme ample, décontractée",Poches prises sur le devant,,Fentes hautes sur les côtés,,,,,,,,,52,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,gilet-fermeture-boutonnee-w161-fr-380
86505-6321,Gilet à fermeture boutonnée,Maille fine,,,Col V plongeant côtelé,Manches longues raglan,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,"Forme ample, décontractée",Poches prises sur le devant,,Fentes hautes sur les côtés,,,,,,,,,52,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,gilet-fermeture-boutonnee-w161-fr-381
86505-6330,Gilet à fermeture boutonnée,Maille fine,,,Col V plongeant côtelé,Manches longues raglan,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,"Forme ample, décontractée",Poches prises sur le devant,,Fentes hautes sur les côtés,,,,,,,,,52,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,gilet-fermeture-boutonnee-w161-fr-382
86505-6354,Gilet à fermeture boutonnée,Maille fine,,,Col V plongeant côtelé,Manches longues raglan,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,"Forme ample, décontractée",Poches prises sur le devant,,Fentes hautes sur les côtés,,,,,,,,,52,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,gilet-fermeture-boutonnee-w161-fr-383
86505-6370,Gilet à fermeture boutonnée,Maille fine,,,Col V plongeant côtelé,Manches longues raglan,Bords en maille côtelée,Patte de boutonnage sur toute la hauteur,Cardigan en coupe droite,"Forme ample, décontractée",Poches prises sur le devant,,Fentes hautes sur les côtés,,,,,,,,,52,60,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,gilet-fermeture-boutonnee-w161-fr-384
86510-6318,Pullover à col V plongeant,Maille fine,,,Col V profond croisé,Manches longues,Bords en maille côtelée,,Pullover en coupe droite,"Forme ample, décontractée",,,Fentes sur les côtés,Coutures épaules basses,,,,,,,,62,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,80% Laine / 20% Cachemire,pullover-col-v-plongeant-w161-fr-385
